1109199189832056832,4.006628994
1109199321046482946,4.270243892
1109199355976843264,4.143134727
1109199433114091520,4.699031938
1109199895628517379,4.927253688
1109200020211941376,4.006628994
1109200346495234048,3.94456428
1109200368653795329,4.006628994
1109201750408523776,3.874661242
1109201798978588672,3.216079513
1109201857107382275,3.83654274
1109202108119728130,3.225768168
1109202842672394240,2.565306062
1109203136961564672,5.874930736
1109203138458857478,4.006628994
1109203361834942466,4.006628994
1109203703662342145,4.006628994
1109203741973069824,4.348422235
1109203828321255425,4.006628994
1109203848839585792,4.006628994
1109204141761593344,3.997540682
1109204251732049920,4.006628994
1109204275287212032,4.406719248
1109204485069590530,4.006628994
1109204868663836673,4.006628994
1109204957528506371,3.225768168
1109205223334178822,2.565306062
1109205586296475648,4.421725258
1109205660279951361,5.380354368
1109206079953608709,3.289625659
1109206186249867264,4.006628994
1109206307838541824,4.006628994
1109206385487736832,4.824297591
1109206930839490567,3.135494214
1109206959721463810,4.006628994
1109207198872338433,4.532599495
1109207452988391424,4.658310307
1109207829737598976,4.006628994
1109207873928814594,4.221415841
1109207981818871809,4.486540261
1109208241228206080,4.006628994
1109208482274820097,5.6948135
1109208502340186112,4.143134727
1109208720419028993,2.708050297
1109208947582480384,4.323847476
1109209350877396993,3.83654274
1109209401943117825,4.006628994
1109209890680123392,4.094344562
1109210101502611459,4.006628994
1109210361264308227,3.225768168
1109210946101223427,2.565306062
1109211364373991426,5.874930736
1109212439780966411,4.006628994
1109212447519526912,4.006628994
1109212877490212865,4.006628994
1109213342906941440,4.006628994
1109213457524641793,4.006628994
1109213613972164608,3.702941844
1109213704179060742,4.006628994
1109213915915923457,4.006628994
1109214419471556610,4.318872645
1109214501625348097,4.538898166
1109214642155466753,4.486540261
1109215173493948416,4.006628994
1109215582988042240,4.006628994
1109215944394579969,5.442417714
1109216217066364930,4.006628994
1109216271164416001,4.006628994
1109216456892473345,4.006628994
1109216732131004417,4.006628994
1109216771079323650,4.006628994
1109217659508482048,2.996896886
1109217915700686849,4.006628994
1109217947975847942,4.006628994
1109218174568988672,4.006628994
1109218393142579200,4.006628994
1109218436880785414,4.006628994
1109218633425829890,4.006628994
1109218976549220353,2.996896886
1109219647218429952,4.006628994
1109220371830620160,4.006628994
1109220709941678080,4.006628994
1109221004990140421,4.269655179
1109221147932061704,3.83654274
1109221868098240513,4.006628994
1109221916500520961,4.006628994
1109222747585024001,3.83654274
1109222864350334976,3.968147154
1109223858685571072,3.94456428
1109223867959177216,2.927951947
1109224503668862976,4.006628994
1109224803679043584,4.006628994
1109225090640736259,4.497814097
1109225307700113408,6.291569146
1109225583140134912,4.006628994
1109226772854390784,4.006628994
1109226790625660928,4.538898166
1109227135347187712,2.927951947
1109228342077579265,4.006628994
1109228377502818308,4.797253252
1109228380795400193,2.565306062
1109228538333401091,4.505518571
1109228635188314118,4.006628994
1109228732701646849,4.006628994
1109229242720677890,3.044522435
1109229518244311041,4.486540261
1109229531859173376,3.968147154
1109229596292120576,3.94456428
1109229904720285696,4.143134727
1109229912811016192,4.006628994
1109230765462556672,3.845694618
1109230802884313088,4.295425904
1109230931670376453,4.006628994
1109231089149566976,4.006628994
1109231286374273024,4.406719248
1109231306095906816,2.708050297
1109231459410329606,4.006628994
1109231623734788097,6.553933411
1109232054200397824,4.006628994
1109232400423366662,3.83654274
1109232460255191041,4.006628994
1109233116055511041,3.797503384
1109233233118429185,4.006628994
1109233322708951040,4.406719248
1109233601588142081,4.006628994
1109233799236182016,4.006628994
1109233807742386176,3.917462036
1109233814113443840,2.397895268
1109234048495427585,4.175244097
1109234173485740033,4.421916099
1109234835846062080,3.8200616
1109235054629277696,4.006628994
1109235248154447872,3.759910522
1109235462588243969,3.8200616
1109235650535018497,4.006628994
1109235848581709825,4.006628994
1109235913085710337,3.225768168
1109236167998767104,2.565306062
1109236275654070272,3.044522435
1109236646631727104,4.167711863
1109236687136280577,2.565306062
1109237060358025216,4.006628994
1109237086094270465,4.421916099
1109238224608784384,4.006628994
1109238463633604608,4.048941261
1109238649466445824,4.006628994
1109238741573484544,4.006628994
1109239551405375488,3.83654274
1109239829034749952,4.006628994
1109239839441018880,3.225768168
1109240460596273152,2.626136816
1109240781620109312,5.04985601
1109240927405649921,2.785899959
1109240945374101508,3.784189633
1109241311260000256,2.927951947
1109242467730317312,4.006628994
1109242661934952449,5.383789061
1109243335011696640,4.006628994
1109243782006890496,3.044522435
1109244328940093440,5.867532076
1109244621677170688,4.275150345
1109244831321255936,2.856866488
1109245483401252865,6.027042698
1109245779997282305,2.802278609
1109245799127347201,2.708050297
1109246292079849472,4.006628994
1109246788597248000,5.14749448
1109246886446317569,3.988984047
1109247857696092160,4.006628994
1109248069470748672,4.006628994
1109248091171876864,4.006628994
1109248241122582530,4.006628994
1109248693234999296,4.006628994
1109248709626351616,4.006628994
1109250270767271936,4.006628994
1109250917558300673,4.477078449
1109251673573203968,5.218657372
1109252176042475521,1.885597242
1109252379751444486,4.006628994
1109252568230690817,4.006628994
1109252720677003271,4.538898166
1109252947723124737,2.890371755
1109254767484768256,3.618778441
1109255074809868288,4.143134727
1109255439093583872,4.143134727
1109256796991037442,3.672264962
1109256993959747585,4.702871037
1109257190177570821,5.561462302
1109257323870978048,4.837508609
1109257661391032320,4.421916099
1109258729319325696,3.225768168
1109258829638721536,5.093750204
1109258877990785024,4.006628994
1109258962187108352,4.006628994
1109259070245085184,3.850147601
1109259402740158471,4.477078449
1109259717304446976,4.538898166
1109259817011560448,4.006628994
1109259947483779074,4.006628994
1109260024948285440,3.225768168
1109260991743909888,2.927951947
1109260997733302272,2.772588719
1109261278743281664,5.561462302
1109261534696538112,4.006628994
1109261973622087680,4.406719248
1109262186319245313,2.565306062
1109262236084830209,4.006628994
1109262254044823553,3.441433636
1109262464498040834,2.178897167
1109264009415532544,4.006628994
1109264116684939264,4.006628994
1109264255545683968,4.006628994
1109265325063716865,3.044522435
1109266996447924224,4.006628994
1109267322525679616,4.413423031
1109267481149857797,4.006628994
1109267670267035648,4.006628994
1109268028439572480,2.996896886
1109268543470817280,3.044522435
1109268791228166146,2.397895268
1109268835557928960,6.027042698
1109270122168901637,4.275150345
1109271154072543233,2.927951947
1109271289754255360,4.006628994
1109271462194614273,3.441433636
1109273581849100288,6.027042698
1109273810044219392,2.397895268
1109274232645734400,6.04500532
1109274436342026241,2.927951947
1109274721395314689,4.29091584
1109276291478548480,2.565306062
1109276472764743680,4.413423031
1109277098286477312,2.927951947
1109277626307411968,3.188313047
1109278056504532994,4.066252895
1109278451394138112,4.406719248
1109278639600881664,3.777517998
1109278643539402753,6.161207328
1109278738116739072,5.566534147
1109279165977686018,4.006628994
1109279980809125889,4.006628994
1109281926144126976,4.006628994
1109282373194211328,4.824297591
1109282403451838464,4.486540261
1109283151514345472,4.006628994
1109283900440961024,4.006628994
1109284408543117317,4.006628994
1109285174968233984,4.006628994
1109285208078123008,6.027042698
1109286033257086976,2.397895268
1109287117769920513,3.797503384
1109287169632423936,4.486540261
1109287270828437504,4.031392195
1109287415913443328,3.94456428
1109288559469645824,4.486540261
1109288870976409600,3.178053828
1109288905470152705,4.006628994
1109289030989029376,4.006628994
1109289916440154113,4.348589319
1109290674862600193,4.143134727
1109290922498387969,2.71467291
1109291187201036289,4.269655179
1109294206483345409,4.269655179
1109294275240562688,4.269655179
1109294547891306496,3.198464887
1109295023344881664,2.927951947
1109295067506700288,3.50523346
1109295657586753536,4.538898166
1109296246592847872,4.006628994
1109296761280086016,4.006628994
1109298670887931904,4.006628994
1109298764429189120,1.589027094
1109299495110475776,4.006628994
1109300759005458432,4.006628994
1109300807235760128,4.006628994
1109301550562844673,3.759910522
1109302645414477826,4.006628994
1109302956883673088,4.006628994
1109303348979593216,4.006628994
1109303483444985857,6.04500532
1109303815868698625,4.006628994
1109304607044485120,4.006628994
1109305019457814528,4.006628994
1109305561470820352,4.006628994
1109305621059420161,5.442417714
1109306547342065664,5.516569363
1109308256047034370,3.225768168
1109308723967770624,2.565306062
1109312743004356609,5.380354368
1109313319997825024,2.397895268
1109313345734299648,4.421916099
1109313437006389248,4.486540261
1109313947000279040,4.016271404
1109315670338994177,3.187558932
1109315849507102721,4.006628994
1109316054948306944,3.441433636
1109316537037381632,2.927951947
1109316602934243328,4.880443227
1109316711701008385,5.442417714
1109317685932756993,4.006628994
1109318914574434305,4.006628994
1109319253218357249,3.225768168
1109319736200970240,2.927951947
1109319835719106562,4.006628994
1109320118180503552,4.006628994
1109320372497768449,4.006628994
1109321234263625728,6.291569146
1109321394796593152,4.006628994
1109321395052445697,4.006628994
1109321549327142913,4.006628994
1109323416425906176,5.201927662
1109323773856149504,3.044522435
1109325945230557184,4.006628994
1109326974885888002,6.027042698
1109326976525967360,3.758573075
1109327595529781248,4.006628994
1109328434931486720,4.006628994
1109328816827179008,4.031392195
1109329219325169664,4.043051268
1109329673383755776,4.24002691
1109332511505764353,2.452637504
1109333555375689728,3.225768168
1109334385180979200,2.927951947
1109334514386591747,4.006628994
1109334797237682178,5.954503197
1109334964808503296,3.55534806
1109336193966268417,4.421916099
1109337689692737541,2.791748244
1109338277163741184,4.150975488
1109338372382826496,4.194916715
1109338454595387393,2.397895268
1109338490980847617,2.833213341
1109338874763837440,2.138333197
1109339760294801408,4.486540261
1109340202743541760,4.006628994
1109340263246385152,4.221415841
1109341032506753024,4.006628994
1109341533474619392,6.411818274
1109343387977699328,2.649158783
1109343545788383233,4.006628994
1109345739627552768,2.397895268
1109346093471391744,6.027042698
1109347227145777152,4.486540261
1109348005331660800,4.006628994
1109349346418585600,4.006628994
1109349808299565056,5.6948135
1109350821924360193,4.006628994
1109351153978871809,4.477078449
1109351589758885888,4.006628994
1109351956802347008,5.143080424
1109354420498767872,4.006628994
1109354604557488130,4.006628994
1109355770016133125,4.006628994
1109356508418965504,4.066252895
1109356794923626496,4.406719248
1109356935395057665,4.486540261
1109357342087233537,4.006628994
1109358216536834048,6.027042698
1109358547492634624,5.867532076
1109358646582874112,4.006628994
1109358672080101377,3.936913098
1109359698560647170,4.006628994
1109360020381224961,3.369225058
1109361987258068992,5.121477967
1109365475954311168,5.902633339
1109367266095886337,4.006628994
1109368265262972928,4.006628994
1109368456145747968,4.006628994
1109368654695682051,4.824297591
1109368851328839685,4.143134727
1109369295102971904,4.006628994
1109369487915208705,4.006628994
1109370969636904960,3.258096536
1109371206535274496,4.552934135
1109371332507193344,4.006628994
1109371370176159744,4.406719248
1109371400639397889,4.486540261
1109371431882756096,4.175789195
1109371734321520641,4.006628994
1109371902462779392,4.006628994
1109372397327736833,4.006628994
1109372921829646337,4.897839802
1109373744865308672,4.216559793
1109373860451749888,4.006628994
1109374177335635968,2.718603971
1109374539442597889,4.897839802
1109374704136138752,4.216559793
1109376626712870912,4.006628994
1109376701165821954,4.165472359
1109376769088466944,4.897839802
1109377145539837952,4.216559793
1109377565632970752,4.006628994
1109378046098853889,4.821858727
1109380266584350720,4.897839802
1109380484931440640,4.216559793
1109380643295764480,4.006628994
1109380702280151040,4.006628994
1109380762703405056,4.897839802
1109381170142367745,4.216559793
1109382432380411904,4.006628994
1109383291788881920,4.006628994
1109383630302912512,4.006628994
1109384410149851136,4.006628994
1109386731080609792,4.006628994
1109386818213027840,4.006628994
1109387184400986112,4.709002316
1109388985607077888,4.006628994
1109389193489379328,4.006628994
1109389534251212800,3.926192313
1109390727291777024,4.421916099
1109391278335123456,4.006628994
1109391412137607168,4.006628994
1109391441942335488,4.006628994
1109391555280814080,4.006628994
1109391582573125632,4.006628994
1109391634796445696,4.006628994
1109391666165645312,4.006628994
1109391809283874816,4.486540261
1109392262499315712,3.968147154
1109392328224133120,4.060443011
1109394520179916806,4.406719248
1109395311141814272,4.006628994
1109396710554505216,4.006628994
1109396756691742720,4.006628994
1109396888334282753,4.006628994
1109397436592779264,4.006628994
1109397653782257664,3.044522435
1109397779292581888,4.006628994
1109398856284946432,3.827474287
1109399288294068225,4.006628994
1109399456011694080,4.006628994
1109400278271315968,4.006628994
1109400326052941825,4.406719248
1109400393241513984,4.421916099
1109400478364901377,4.006628994
1109400901733834753,3.278394517
1109401367964061696,3.939975634
1109401851005272064,4.006628994
1109402202219651072,4.006628994
1109402365327626240,3.044522435
1109403404902662144,4.006628994
1109403560427573248,4.006628994
1109403948664922113,4.006628994
1109405445599432706,4.486540261
1109405570895798272,4.006628994
1109405901751025669,4.006628994
1109406209403224064,4.216559793
1109407248122560512,3.758573075
1109407515110830080,4.006628994
1109408267246190592,4.84303314
1109408764266987520,4.006628994
1109409222775762944,4.006628994
1109409286906613760,4.006628994
1109409487297921024,4.132825073
1109409575957155840,4.006628994
1109409799328935938,4.421916099
1109409933638791169,4.006628994
1109411069062049792,4.006628994
1109411263166246913,4.006628994
1109411490631770112,3.824395922
1109411792470622208,4.406719248
1109412022251372545,5.121477967
1109412264593907712,2.550434773
1109414134724984833,4.006628994
1109414745571016704,4.006628994
1109415002883219457,3.824395922
1109416259018469376,4.406719248
1109416990500749312,5.121477967
1109417003566153728,2.890371755
1109417259242524672,4.006628994
1109417969178824704,4.006628994
1109418421534380032,3.824395922
1109419797912174592,4.406719248
1109419921262428161,5.121477967
1109420144273559554,4.006628994
1109420264469790720,4.006628994
1109420494346960897,4.006628994
1109420731820138496,3.824395922
1109420913030762501,4.406719248
1109421106946023425,5.121477967
1109421120959188993,3.924976769
1109421316657041408,4.006628994
1109421448878321664,4.006628994
1109421885312434177,3.824395922
1109422151378092032,4.406719248
1109424000214724609,5.121477967
1109424253172998144,4.006628994
1109424359091945474,4.006628994
1109424723333664770,4.006628994
1109425124732780545,3.124021502
1109425162242277376,3.939975634
1109425181062295558,4.006628994
1109425997630398464,4.006628994
1109426280468893696,4.006628994
1109426825619369984,3.187558932
1109427012073066496,4.143134727
1109427479909826560,4.006628994
1109428053212581893,4.406719248
1109428208229728256,4.006628994
1109428276408127488,3.187558932
1109428413259931648,4.143134727
1109428697726107648,4.006628994
1109428747617386496,4.824297591
1109429036680429568,4.112324093
1109429053927419905,2.791748244
1109429128955076608,4.578537895
1109429284253257728,4.006628994
1109429337592352769,5.653743507
1109429445901860864,4.006628994
1109429802497265664,4.006628994
1109430096534953984,4.86328968
1109430491055382528,4.006628994
1109432102905217026,4.006628994
1109432110090276866,4.006628994
1109432180994985984,3.939975634
1109432491675406337,5.475854608
1109433086851330055,4.006628994
1109433247862157312,4.406719248
1109433356696125440,2.022063857
1109434143866277889,2.708050297
1109434527951269888,4.006628994
1109434634834792448,2.31789916
1109434710508228608,4.006628994
1109434820805816320,3.318313599
1109434920118579201,3.83654274
1109435101236981760,4.006628994
1109435219830947840,4.006628994
1109435320523591680,4.527514641
1109435453747294208,4.006628994
1109435458218426368,4.406719248
1109435567660359681,4.006628994
1109435681049210880,4.837508609
1109435698682228736,5.209486156
1109435822724403206,6.027042698
1109435965972471809,4.006628994
1109436101616254978,5.1250964
1109436312900165634,4.006628994
1109436444014047232,4.262679878
1109436597542354944,4.006628994
1109436725749673984,4.006628994
1109436885049446402,4.006628994
1109437040112721922,4.006628994
1109437675654639617,4.006628994
1109437681061281794,4.143134727
1109439689805701122,4.006628994
1109439891266519040,4.486540261
1109440159475478528,4.006628994
1109440911329509377,4.006628994
1109441148093980675,4.006628994
1109441524205420545,3.877862967
1109441586927206402,4.532599495
1109441818066931712,5.675646671
1109442012015706112,4.006628994
1109442337640538112,4.143134727
1109443679247200259,4.006628994
1109443945443008514,4.006628994
1109443947091369984,5.980148101
1109444657170300933,3.225768168
1109445012234870787,4.006628994
1109445742345834498,4.006628994
1109445906687053824,4.006628994
1109446402021691398,4.006628994
1109446434418507776,4.006628994
1109447147085352962,4.006628994
1109447204845043714,3.632015099
1109447587403321344,3.296273593
1109448311927259136,4.406719248
1109448476352491525,4.486540261
1109448860697391109,4.006628994
1109449290642907136,4.143134727
1109449562891010052,4.006628994
1109449764226109442,4.486540261
1109449809763549184,4.006628994
1109449921424515072,4.006628994
1109450420223524864,3.968147154
1109451022236348416,4.396688968
1109451161839517706,4.283725256
1109451457143758849,4.006628994
1109451518720135168,4.006628994
1109451818331967495,4.006628994
1109451981473697792,3.758573075
1109452283937316864,4.976733745
1109452331542892545,3.038821193
1109452480495026176,4.006628994
1109452975704076289,4.006628994
1109453060873560064,4.006628994
1109453148421271553,4.006628994
1109453525652652033,4.006628994
1109454156413235200,4.006628994
1109454274067496961,4.006628994
1109454308083412992,4.006628994
1109454752897589249,4.006628994
1109454900105232385,4.309802094
1109454953658150912,3.187558932
1109454971941150723,2.996896886
1109455013649240065,4.486540261
1109455136902963200,4.413423031
1109455193664450561,2.397895268
1109455305077940224,3.797503384
1109455327257419776,4.006628994
1109455864581312512,4.681577486
1109456227917090817,3.187558932
1109456766004277249,4.143134727
1109457117155651584,4.486540261
1109457210340507654,4.006628994
1109458025876783104,4.863974723
1109458496817373186,3.784189633
1109458597799444481,2.31789916
1109458871628771328,3.83654274
1109459253679607808,5.683579772
1109459471162580998,4.006628994
1109459573323128832,4.006628994
1109459867356614657,4.006628994
1109460081739878400,4.006628994
1109460098634731521,5.902633339
1109460487433936896,4.006628994
1109461163094540289,4.006628994
1109461241494425600,4.824297591
1109461326814941184,4.006628994
1109461371555442688,4.006628994
1109461595762118668,4.006628994
1109461990726983680,4.006628994
1109462135422308352,4.421916099
1109462333468876800,4.486540261
1109462805701226497,4.006628994
1109462984240308224,2.996896886
1109463171163701248,4.006628994
1109463233813839879,-1.11E-08
1109463352672047105,3.526360523
1109463564899639296,2.890371755
1109463583493103616,4.006628994
1109463734592761857,4.006628994
1109463733770682368,4.006628994
1109463963367075840,4.006628994
1109464074054746113,4.006628994
1109464137069785089,4.006628994
1109464342506938373,4.006628994
1109464466121543680,3.130036606
1109464821873983489,3.993557303
1109465304785190912,4.006628994
1109465486511620097,4.006628994
1109466813799161863,4.143134727
1109466937812111360,4.652324343
1109467251852361728,6.027042698
1109467536209281025,2.397895268
1109467751649824770,3.044522435
1109468370599116800,4.486540261
1109468715014193157,5.262690192
1109468942152671232,4.006628994
1109469276602130432,2.667518644
1109469372576227328,4.486540261
1109469687639752704,4.650120335
1109470123897905152,5.762051388
1109470166159687680,1.589027094
1109470247202050048,4.421916099
1109470488462610437,4.006628994
1109470597631873024,3.258096536
1109470773977276417,6.629363261
1109471249846202368,4.006628994
1109471706882756609,4.006628994
1109472249382359040,4.006628994
1109472410401570817,4.143134727
1109472795681943554,5.003946309
1109472846580015105,4.006628994
1109473463696265216,3.044522435
1109473517043699712,4.006628994
1109473883307102209,1.741506247
1109474138392051713,4.318872645
1109474253471137792,4.006628994
1109474275289894914,3.797503384
1109474646863331329,4.006628994
1109474652903129091,3.044522435
1109474649761611779,4.006628994
1109474678706298882,5.1250964
1109475401074647041,4.006628994
1109475561582133248,2.397895268
1109475859172413441,1.589027094
1109476107965923328,4.824297591
1109476262286905344,4.006628994
1109476298211102720,4.006628994
1109476457003266049,4.006628994
1109476924131295232,4.143134727
1109477402244276233,3.864423806
1109477418383933441,4.038969385
1109477434368425984,1.319528863
1109477464173170690,3.044522435
1109477523241336832,4.486540261
1109477670109302784,4.280120386
1109477688593580033,2.996896886
1109477716280135681,4.486540261
1109478169856409601,3.840254414
1109478684447174659,4.006628994
1109479027981631494,3.834472022
1109479505821749248,2.397895268
1109479602999574535,4.006628994
1109479792565465093,4.406719248
1109479833690664960,3.188313047
1109479984803008513,4.486540261
1109480012716085250,4.280120386
